Nome abreviado do estrato;Código do estrato;Nome do Município;Código do Município
Planalto e Litoral Norte do RS;4353;Maratá;4311791
Planalto e Litoral Norte do RS;4353;Montauri;4312351
Planalto e Litoral Norte do RS;4353;Monte Alegre dos Campos;4312377
Planalto e Litoral Norte do RS;4353;Monte Belo do Sul;4312385
Planalto e Litoral Norte do RS;4353;Morrinhos do Sul;4312443
Planalto e Litoral Norte do RS;4353;Morro Reuter;4312476
Planalto e Litoral Norte do RS;4353;Muitos Capões;4312617
Planalto e Litoral Norte do RS;4353;Nova Alvorada;4312757
Planalto e Litoral Norte do RS;4353;Nova Araçá;4312807
Planalto e Litoral Norte do RS;4353;Nova Bassano;4312906
Planalto e Litoral Norte do RS;4353;Nova Pádua;4313086
Planalto e Litoral Norte do RS;4353;Nova Petrópolis;4313201
Planalto e Litoral Norte do RS;4353;Nova Prata;4313300
Planalto e Litoral Norte do RS;4353;Nova Roma do Sul;4313359
Planalto e Litoral Norte do RS;4353;Osório;4313508
Planalto e Litoral Norte do RS;4353;Palmares do Sul;4313656
Planalto e Litoral Norte do RS;4353;Paraí;4314001
Planalto e Litoral Norte do RS;4353;Pareci Novo;4314035
Planalto e Litoral Norte do RS;4353;Picada Café;4314423
Planalto e Litoral Norte do RS;4353;Pinhal da Serra;4314464
Planalto e Litoral Norte do RS;4353;Pinto Bandeira;4314548
Planalto e Litoral Norte do RS;4353;Poço das Antas;4314753
Planalto e Litoral Norte do RS;4353;Presidente Lucena;4315149
Planalto e Litoral Norte do RS;4353;Protásio Alves;4315172
Planalto e Litoral Norte do RS;4353;Putinga;4315206
Planalto e Litoral Norte do RS;4353;Riozinho;4315750
Planalto e Litoral Norte do RS;4353;Salvador do Sul;4316501
Planalto e Litoral Norte do RS;4353;Santa Maria do Herval;4316956
Planalto e Litoral Norte do RS;4353;Santa Tereza;4317251
Planalto e Litoral Norte do RS;4353;São Francisco de Paula;4318200
Planalto e Litoral Norte do RS;4353;São Jorge;4318440
Planalto e Litoral Norte do RS;4353;São José do Hortêncio;4318481
Planalto e Litoral Norte do RS;4353;São José do Sul;4318614
Planalto e Litoral Norte do RS;4353;São José dos Ausentes;4318622
Planalto e Litoral Norte do RS;4353;São Marcos;4319000
Planalto e Litoral Norte do RS;4353;São Pedro da Serra;4319356
Planalto e Litoral Norte do RS;4353;São Sebastião do Caí;4319505
Planalto e Litoral Norte do RS;4353;São Valentim do Sul;4319711
Planalto e Litoral Norte do RS;4353;São Vendelino;4319752
Planalto e Litoral Norte do RS;4353;Serafina Corrêa;4320404
Planalto e Litoral Norte do RS;4353;Terra de Areia;4321436
Planalto e Litoral Norte do RS;4353;Torres;4321501
Planalto e Litoral Norte do RS;4353;Tramandaí;4321600
Planalto e Litoral Norte do RS;4353;Três Cachoeiras;4321667
Planalto e Litoral Norte do RS;4353;Três Coroas;4321709
Planalto e Litoral Norte do RS;4353;Três Forquilhas;4321832
Planalto e Litoral Norte do RS;4353;Tupandi;4322251
Planalto e Litoral Norte do RS;4353;União da Serra;4322350
Planalto e Litoral Norte do RS;4353;Vacaria;4322509
Planalto e Litoral Norte do RS;4353;Vale Real;4322541
Planalto e Litoral Norte do RS;4353;Veranópolis;4322806
Planalto e Litoral Norte do RS;4353;Vila Flores;4323309
Planalto e Litoral Norte do RS;4353;Vista Alegre do Prata;4323606
Planalto e Litoral Norte do RS;4353;Xangri-lá;4323804
Porto Alegre (RS);4310;Porto Alegre;4314902
Porto-Velho (RO);1110;Porto Velho;1100205
Recife (PE);2610;Recife;2611606
Rio Branco (AC);1210;Rio Branco;1200401
Rio de Janeiro (RJ) - Capital;3310;Rio de Janeiro;3304557
Roraima exceto Boa Vista;1450;Amajari;1400027
Roraima exceto Boa Vista;1450;Alto Alegre;1400050
Roraima exceto Boa Vista;1450;Bonfim;1400159
Roraima exceto Boa Vista;1450;Cantá;1400175
Roraima exceto Boa Vista;1450;Caracaraí;1400209
Roraima exceto Boa Vista;1450;Caroebe;1400233
Roraima exceto Boa Vista;1450;Iracema;1400282
Roraima exceto Boa Vista;1450;Mucajaí;1400308
Roraima exceto Boa Vista;1450;Normandia;1400407
Roraima exceto Boa Vista;1450;Pacaraima;1400456
Roraima exceto Boa Vista;1450;Rorainópolis;1400472
Roraima exceto Boa Vista;1450;São João da Baliza;1400506
Roraima exceto Boa Vista;1450;São Luiz;1400605
Roraima exceto Boa Vista;1450;Uiramutã;1400704
Salvador (BA);2910;Salvador;2927408
Santana (AP);1620;Santana;1600600
São Luís (MA);2110;São Luís;2111300
São Paulo (SP) - Capital;3510;São Paulo;3550308
Serrana do Rio de Janeiro;3352;Areal;3300225
Serrana do Rio de Janeiro;3352;Bom Jardim;3300506
Serrana do Rio de Janeiro;3352;Cachoeiras de Macacu;3300803
Serrana do Rio de Janeiro;3352;Comendador Levy Gasparian;3300951
Serrana do Rio de Janeiro;3352;Cantagalo;3301108
Serrana do Rio de Janeiro;3352;Carmo;3301207
Serrana do Rio de Janeiro;3352;Cordeiro;3301504
Serrana do Rio de Janeiro;3352;Duas Barras;3301603
Serrana do Rio de Janeiro;3352;Macuco;3302452
Serrana do Rio de Janeiro;3352;Nova Friburgo;3303401
Serrana do Rio de Janeiro;3352;Paraíba do Sul;3303708
Serrana do Rio de Janeiro;3352;Petrópolis;3303906
Serrana do Rio de Janeiro;3352;Santa Maria Madalena;3304607
Serrana do Rio de Janeiro;3352;São José do Vale do Rio Preto;3305158
Serrana do Rio de Janeiro;3352;São Sebastião do Alto;3305307
Serrana do Rio de Janeiro;3352;Sapucaia;3305406
Serrana do Rio de Janeiro;3352;Sumidouro;3305703
Serrana do Rio de Janeiro;3352;Teresópolis;3305802
Serrana do Rio de Janeiro;3352;Trajano de Morais;3305901
Serrana do Rio de Janeiro;3352;Três Rios;3306008
Sertão da Paraíba;2553;Água Branca;2500106
Sertão da Paraíba;2553;Aguiar;2500205
Sertão da Paraíba;2553;São João do Rio do Peixe;2500700
Sertão da Paraíba;2553;Aparecida;2500775
Sertão da Paraíba;2553;Areia de Baraúnas;2501153
Sertão da Paraíba;2553;Belém do Brejo do Cruz;2502003
Sertão da Paraíba;2553;Bernardino Batista;2502052
Sertão da Paraíba;2553;Boa Ventura;2502102
Sertão da Paraíba;2553;Bom Jesus;2502201
Sertão da Paraíba;2553;Bom Sucesso;2502300
Sertão da Paraíba;2553;Bonito de Santa Fé;2502409
Sertão da Paraíba;2553;Igaracy;2502607
Sertão da Paraíba;2553;Brejo do Cruz;2502805
Sertão da Paraíba;2553;Brejo dos Santos;2502904
Sertão da Paraíba;2553;Cachoeira dos Índios;2503308
Sertão da Paraíba;2553;Cacimba de Areia;2503407
Sertão da Paraíba;2553;Cacimbas;2503555
Sertão da Paraíba;2553;Cajazeiras;2503704
Sertão da Paraíba;2553;Cajazeirinhas;2503753
Sertão da Paraíba;2553;Carrapateira;2504108
Sertão da Paraíba;2553;Catingueira;2504207
Sertão da Paraíba;2553;Catolé do Rocha;2504306
Sertão da Paraíba;2553;Conceição;2504405
Sertão da Paraíba;2553;Condado;2504504
Sertão da Paraíba;2553;Coremas;2504801
Sertão da Paraíba;2553;Curral Velho;2505303
Sertão da Paraíba;2553;Desterro;2505402
Sertão da Paraíba;2553;Vista Serrana;2505501
Sertão da Paraíba;2553;Diamante;2505600
Sertão da Paraíba;2553;Emas;2505907
Sertão da Paraíba;2553;Ibiara;2506608
Sertão da Paraíba;2553;Imaculada;2506707
Sertão da Paraíba;2553;Itaporanga;2507002
Sertão da Paraíba;2553;Jericó;2507408
Sertão da Paraíba;2553;Juru;2508000
Sertão da Paraíba;2553;Lagoa;2508109
Sertão da Paraíba;2553;Lastro;2508406
Sertão da Paraíba;2553;Mãe d'Água;2508703
Sertão da Paraíba;2553;Malta;2508802
Sertão da Paraíba;2553;Manaíra;2509008
Sertão da Paraíba;2553;Marizópolis;2509156
Sertão da Paraíba;2553;Mato Grosso;2509370
Sertão da Paraíba;2553;Maturéia;2509396
Sertão da Paraíba;2553;Monte Horebe;2509602
Sertão da Paraíba;2553;Nazarezinho;2510006
Sertão da Paraíba;2553;Nova Olinda;2510204
Sertão da Paraíba;2553;Olho d'Água;2510402
Sertão da Paraíba;2553;Passagem;2510709
Sertão da Paraíba;2553;Patos;2510808
Sertão da Paraíba;2553;Paulista;2510907
Sertão da Paraíba;2553;Pedra Branca;2511004
Sertão da Paraíba;2553;Piancó;2511301
Sertão da Paraíba;2553;Poço Dantas;2512036
Sertão da Paraíba;2553;Poço de José de Moura;2512077
Sertão da Paraíba;2553;Pombal;2512101
Sertão da Paraíba;2553;Princesa Isabel;2512309
Sertão da Paraíba;2553;Quixabá;2512606
Sertão da Paraíba;2553;Riacho dos Cavalos;2512804
Sertão da Paraíba;2553;Santa Cruz;2513208
Sertão da Paraíba;2553;Santa Helena;2513307
Sertão da Paraíba;2553;Santa Inês;2513356
Sertão da Paraíba;2553;Santana de Mangueira;2513505
Sertão da Paraíba;2553;Santana dos Garrotes;2513604
Sertão da Paraíba;2553;Santarém;2513653
Sertão da Paraíba;2553;Santa Teresinha;2513802
Sertão da Paraíba;2553;São Bento;2513901
Sertão da Paraíba;2553;São Bentinho;2513927
Sertão da Paraíba;2553;São Domingos de Pombal;2513968
Sertão da Paraíba;2553;São Francisco;2513984
Sertão da Paraíba;2553;São José da Lagoa Tapada;2514206
Sertão da Paraíba;2553;São José de Caiana;2514305
Sertão da Paraíba;2553;São José de Espinharas;2514404
Sertão da Paraíba;2553;São José de Piranhas;2514503
Sertão da Paraíba;2553;São José de Princesa;2514552
Sertão da Paraíba;2553;São José do Bonfim;2514602
Sertão da Paraíba;2553;São José do Brejo do Cruz;2514651
Sertão da Paraíba;2553;Serra Grande;2515708
Sertão da Paraíba;2553;Sousa;2516201
Sertão da Paraíba;2553;Tavares;2516607
Sertão da Paraíba;2553;Teixeira;2516706
Sertão da Paraíba;2553;Triunfo;2516805
Sertão da Paraíba;2553;Uiraúna;2516904
Sertão da Paraíba;2553;Vieirópolis;2517209
Sertão de Alagoas;2753;Água Branca;2700102
Sertão de Alagoas;2753;Arapiraca;2700300
Sertão de Alagoas;2753;Batalha;2700706
Sertão de Alagoas;2753;Belo Monte;2700904
Sertão de Alagoas;2753;Cacimbinhas;2701209
Sertão de Alagoas;2753;Canapi;2701605
Sertão de Alagoas;2753;Carneiros;2701803
Sertão de Alagoas;2753;Coité do Nóia;2702009
Sertão de Alagoas;2753;Craíbas;2702355
Sertão de Alagoas;2753;Delmiro Gouveia;2702405
Sertão de Alagoas;2753;Dois Riachos;2702504
Sertão de Alagoas;2753;Estrela de Alagoas;2702553
Sertão de Alagoas;2753;Girau do Ponciano;2702900
Sertão de Alagoas;2753;Igaci;2703106
Sertão de Alagoas;2753;Inhapi;2703304
Sertão de Alagoas;2753;Jacaré dos Homens;2703403
Sertão de Alagoas;2753;Jaramataia;2703700
Sertão de Alagoas;2753;Lagoa da Canoa;2704104
Sertão de Alagoas;2753;Major Isidoro;2704401
Sertão de Alagoas;2753;Maravilha;2704609
Sertão de Alagoas;2753;Mata Grande;2705002
Sertão de Alagoas;2753;Minador do Negrão;2705309
Sertão de Alagoas;2753;Monteirópolis;2705408
Sertão de Alagoas;2753;Olho d'Água das Flores;2705705
Sertão de Alagoas;2753;Olho d'Água do Casado;2705804
Sertão de Alagoas;2753;Olivença;2706000
Sertão de Alagoas;2753;Ouro Branco;2706109
Sertão de Alagoas;2753;Palestina;2706208
Sertão de Alagoas;2753;Palmeira dos Índios;2706307
Sertão de Alagoas;2753;Pão de Açúcar;2706406
Sertão de Alagoas;2753;Pariconha;2706422
Sertão de Alagoas;2753;Piranhas;2707107
Sertão de Alagoas;2753;Poço das Trincheiras;2707206
Sertão de Alagoas;2753;Quebrangulo;2707602
Sertão de Alagoas;2753;Santana do Ipanema;2708006
Sertão de Alagoas;2753;São José da Tapera;2708402
Sertão de Alagoas;2753;Senador Rui Palmeira;2708956
Sertão de Alagoas;2753;Traipu;2709202
Sertão de Pernambuco;2651;Afogados da Ingazeira;2600104
Sertão de Pernambuco;2651;Afrânio;2600203
Sertão de Pernambuco;2651;Araripina;2601102
Sertão de Pernambuco;2651;Arcoverde;2601201
Sertão de Pernambuco;2651;Belém de São Francisco;2601607
Sertão de Pernambuco;2651;Betânia;2601805
Sertão de Pernambuco;2651;Bodocó;2602001
Sertão de Pernambuco;2651;Brejinho;2602506
Sertão de Pernambuco;2651;Cabrobó;2603009
Sertão de Pernambuco;2651;Calumbi;2603405
Sertão de Pernambuco;2651;Carnaíba;2603900
Sertão de Pernambuco;2651;Carnaubeira da Penha;2603926
Sertão de Pernambuco;2651;Cedro;2604304
Sertão de Pernambuco;2651;Custódia;2605103
Sertão de Pernambuco;2651;Dormentes;2605152
Sertão de Pernambuco;2651;Exu;2605301
Sertão de Pernambuco;2651;Flores;2605608
Sertão de Pernambuco;2651;Floresta;2605707
Sertão de Pernambuco;2651;Granito;2606309
Sertão de Pernambuco;2651;Ibimirim;2606606
Sertão de Pernambuco;2651;Iguaraci;2606903
Sertão de Pernambuco;2651;Inajá;2607000
Sertão de Pernambuco;2651;Ingazeira;2607109
Sertão de Pernambuco;2651;Ipubi;2607307
Sertão de Pernambuco;2651;Itacuruba;2607406
Sertão de Pernambuco;2651;Itapetim;2607703
Sertão de Pernambuco;2651;Jatobá;2608057
Sertão de Pernambuco;2651;Lagoa Grande;2608750
Sertão de Pernambuco;2651;Manari;2609154
Sertão de Pernambuco;2651;Mirandiba;2609303
Sertão de Pernambuco;2651;Orocó;2609808
Sertão de Pernambuco;2651;Ouricuri;2609907
Sertão de Pernambuco;2651;Parnamirim;2610400
Sertão de Pernambuco;2651;Petrolândia;2611002
Sertão de Pernambuco;2651;Petrolina;2611101
Sertão de Pernambuco;2651;Quixaba;2611533
Sertão de Pernambuco;2651;Salgueiro;2612208
Sertão de Pernambuco;2651;Santa Cruz;2612455
Sertão de Pernambuco;2651;Santa Cruz da Baixa Verde;2612471
Sertão de Pernambuco;2651;Santa Filomena;2612554
Sertão de Pernambuco;2651;Santa Maria da Boa Vista;2612604
Sertão de Pernambuco;2651;Santa Terezinha;2612802
Sertão de Pernambuco;2651;São José do Belmonte;2613503
Sertão de Pernambuco;2651;São José do Egito;2613602
Sertão de Pernambuco;2651;Serra Talhada;2613909
Sertão de Pernambuco;2651;Serrita;2614006
Sertão de Pernambuco;2651;Sertânia;2614105
Sertão de Pernambuco;2651;Moreilândia;2614303
Sertão de Pernambuco;2651;Solidão;2614402
Sertão de Pernambuco;2651;Tabira;2614600
Sertão de Pernambuco;2651;Tacaratu;2614808
Sertão de Pernambuco;2651;Terra Nova;2615201
Sertão de Pernambuco;2651;Trindade;2615607
Sertão de Pernambuco;2651;Triunfo;2615706
Sertão de Pernambuco;2651;Tuparetama;2615904
Sertão de Pernambuco;2651;Verdejante;2616100
Sertões do Ceará;2352;Acopiara;2300309
Sertões do Ceará;2352;Aiuaba;2300408
Sertões do Ceará;2352;Ararendá;2301257
Sertões do Ceará;2352;Arneiroz;2301505
Sertões do Ceará;2352;Banabuiú;2301851
Sertões do Ceará;2352;Boa Viagem;2302404
Sertões do Ceará;2352;Canindé;2302800
Sertões do Ceará;2352;Caridade;2303006
Sertões do Ceará;2352;Catarina;2303600
Sertões do Ceará;2352;Choró;2303931
Sertões do Ceará;2352;Crateús;2304103
Sertões do Ceará;2352;Deputado Irapuan Pinheiro;2304269
Sertões do Ceará;2352;Ibaretama;2305266
Sertões do Ceará;2352;Independência;2305605
Sertões do Ceará;2352;Ipaporanga;2305654
Sertões do Ceará;2352;Itatira;2306603
Sertões do Ceará;2352;Madalena;2307635
Sertões do Ceará;2352;Milhã;2308351
Sertões do Ceará;2352;Mombaça;2308500
Sertões do Ceará;2352;Monsenhor Tabosa;2308609
Sertões do Ceará;2352;Nova Russas;2309300
Sertões do Ceará;2352;Novo Oriente;2309409
Sertões do Ceará;2352;Parambu;2310308
Sertões do Ceará;2352;Paramoti;2310407
Sertões do Ceará;2352;Pedra Branca;2310506
Sertões do Ceará;2352;Piquet Carneiro;2310902
Sertões do Ceará;2352;Quiterianópolis;2311264
Sertões do Ceará;2352;Quixadá;2311306
Sertões do Ceará;2352;Quixeramobim;2311405
Sertões do Ceará;2352;Saboeiro;2311900
Sertões do Ceará;2352;Senador Pompeu;2312700
Sertões do Ceará;2352;Solonópole;2313005
Sertões do Ceará;2352;Tamboril;2313203
Sertões do Ceará;2352;Tauá;2313302
Sudeste de São Paulo;3554;Águas de Santa Bárbara;3500550
Sudeste de São Paulo;3554;Alambari;3500758
Sudeste de São Paulo;3554;Alumínio;3501152
Sudeste de São Paulo;3554;Angatuba;3502200
Sudeste de São Paulo;3554;Anhembi;3502309
Sudeste de São Paulo;3554;Apiaí;3502705
Sudeste de São Paulo;3554;Araçariguama;3502754
Sudeste de São Paulo;3554;Araçoiaba da Serra;3502903
Sudeste de São Paulo;3554;Arandu;3503109
Sudeste de São Paulo;3554;Avaré;3504503
Sudeste de São Paulo;3554;Barão de Antonina;3505005
Sudeste de São Paulo;3554;Barra do Chapéu;3505351
Sudeste de São Paulo;3554;Barra do Turvo;3505401
Sudeste de São Paulo;3554;Bofete;3506904
Sudeste de São Paulo;3554;Boituva;3507001
Sudeste de São Paulo;3554;Bom Sucesso de Itararé;3507159
Sudeste de São Paulo;3554;Botucatu;3507506
Sudeste de São Paulo;3554;Buri;3508009
Sudeste de São Paulo;3554;Cabreúva;3508405
Sudeste de São Paulo;3554;Cajati;3509254
Sudeste de São Paulo;3554;Campina do Monte Alegre;3509452
Sudeste de São Paulo;3554;Campo Limpo Paulista;3509601
Sudeste de São Paulo;3554;Cananéia;3509908
Sudeste de São Paulo;3554;Capão Bonito;3510203
Sudeste de São Paulo;3554;Capela do Alto;3510302
Sudeste de São Paulo;3554;Cerqueira César;3511409
Sudeste de São Paulo;3554;Cerquilho;3511508
Sudeste de São Paulo;3554;Cesário Lange;3511607
Sudeste de São Paulo;3554;Conchas;3512308
Sudeste de São Paulo;3554;Coronel Macedo;3512605
Sudeste de São Paulo;3554;Eldorado;3514809
Sudeste de São Paulo;3554;Guapiara;3517604
Sudeste de São Paulo;3554;Guareí;3518503
Sudeste de São Paulo;3554;Iaras;3519253
Sudeste de São Paulo;3554;Ibiúna;3519709
Sudeste de São Paulo;3554;Iguape;3520301
Sudeste de São Paulo;3554;Ilha Comprida;3520426
Sudeste de São Paulo;3554;Iperó;3521002
Sudeste de São Paulo;3554;Iporanga;3521200
Sudeste de São Paulo;3554;Itaberá;3521705
Sudeste de São Paulo;3554;Itaí;3521804
Sudeste de São Paulo;3554;Itaóca;3522158
Sudeste de São Paulo;3554;Itapetininga;3522307
Sudeste de São Paulo;3554;Itapeva;3522406
Sudeste de São Paulo;3554;Itapirapuã Paulista;3522653
Sudeste de São Paulo;3554;Itaporanga;3522802
Sudeste de São Paulo;3554;Itararé;3523206
Sudeste de São Paulo;3554;Itariri;3523305
Sudeste de São Paulo;3554;Itatinga;3523503
Sudeste de São Paulo;3554;Itu;3523909
Sudeste de São Paulo;3554;Itupeva;3524006
Sudeste de São Paulo;3554;Jacupiranga;3524600
Sudeste de São Paulo;3554;Jundiaí;3525904
Sudeste de São Paulo;3554;Juquiá;3526100
Sudeste de São Paulo;3554;Laranjal Paulista;3526407
Sudeste de São Paulo;3554;Louveira;3527306
Sudeste de São Paulo;3554;Mairinque;3528403
Sudeste de São Paulo;3554;Miracatu;3529906
Sudeste de São Paulo;3554;Nova Campina;3532827
Sudeste de São Paulo;3554;Paranapanema;3535804
Sudeste de São Paulo;3554;Pardinho;3536109
Sudeste de São Paulo;3554;Pariquera-Açu;3536208
Sudeste de São Paulo;3554;Pedro de Toledo;3537206
Sudeste de São Paulo;3554;Pereiras;3537503
Sudeste de São Paulo;3554;Piedade;3537800
Sudeste de São Paulo;3554;Pilar do Sul;3537909
Sudeste de São Paulo;3554;Porangaba;3540507
Sudeste de São Paulo;3554;Porto Feliz;3540606
Sudeste de São Paulo;3554;Pratânia;3541059
Sudeste de São Paulo;3554;Quadra;3541653
Sudeste de São Paulo;3554;Registro;3542602
Sudeste de São Paulo;3554;Ribeira;3542800
Sudeste de São Paulo;3554;Ribeirão Branco;3543006
Sudeste de São Paulo;3554;Ribeirão Grande;3543253
Sudeste de São Paulo;3554;Riversul;3543501
Sudeste de São Paulo;3554;Salto;3545209
Sudeste de São Paulo;3554;Salto de Pirapora;3545308
Sudeste de São Paulo;3554;São Manuel;3550100
Sudeste de São Paulo;3554;São Miguel Arcanjo;3550209
Sudeste de São Paulo;3554;São Roque;3550605
Sudeste de São Paulo;3554;Sarapuí;3551108
Sudeste de São Paulo;3554;Sete Barras;3551801
Sudeste de São Paulo;3554;Sorocaba;3552205
Sudeste de São Paulo;3554;Tapiraí;3553500
Sudeste de São Paulo;3554;Taquarituba;3553807
Sudeste de São Paulo;3554;Taquarivaí;3553856
Sudeste de São Paulo;3554;Tatuí;3554003
Sudeste de São Paulo;3554;Torre de Pedra;3554656
Sudeste de São Paulo;3554;Várzea Paulista;3556503
Sudeste de São Paulo;3554;Votorantim;3557006
Sudeste Paraense;1552;Abel Figueiredo;1500131
Sudeste Paraense;1552;Água Azul do Norte;1500347
Sudeste Paraense;1552;Bannach;1501253
Sudeste Paraense;1552;Bom Jesus do Tocantins;1501576
Sudeste Paraense;1552;Brejo Grande do Araguaia;1501758
Sudeste Paraense;1552;Breu Branco;1501782
Sudeste Paraense;1552;Canaã dos Carajás;1502152
Sudeste Paraense;1552;Conceição do Araguaia;1502707
Sudeste Paraense;1552;Cumaru do Norte;1502764
Sudeste Paraense;1552;Curionópolis;1502772
Sudeste Paraense;1552;Dom Eliseu;1502939
Sudeste Paraense;1552;Eldorado dos Carajás;1502954
Sudeste Paraense;1552;Floresta do Araguaia;1503044
Sudeste Paraense;1552;Goianésia do Pará;1503093
Sudeste Paraense;1552;Itupiranga;1503705
Sudeste Paraense;1552;Jacundá;1503804
Sudeste Paraense;1552;Marabá;1504208
Sudeste Paraense;1552;Nova Ipixuna;1504976
Sudeste Paraense;1552;Novo Repartimento;1505064
Sudeste Paraense;1552;Ourilândia do Norte;1505437
Sudeste Paraense;1552;Palestina do Pará;1505494
Sudeste Paraense;1552;Paragominas;1505502
Sudeste Paraense;1552;Parauapebas;1505536
Sudeste Paraense;1552;Pau D'Arco;1505551
Sudeste Paraense;1552;Piçarra;1505635
Sudeste Paraense;1552;Redenção;1506138
Sudeste Paraense;1552;Rio Maria;1506161
Sudeste Paraense;1552;Rondon do Pará;1506187
Sudeste Paraense;1552;Santa Maria das Barreiras;1506583
Sudeste Paraense;1552;Santana do Araguaia;1506708
Sudeste Paraense;1552;São Domingos do Araguaia;1507151
Sudeste Paraense;1552;São Félix do Xingu;1507300
Sudeste Paraense;1552;São Geraldo do Araguaia;1507458
Sudeste Paraense;1552;São João do Araguaia;1507508
Sudeste Paraense;1552;Sapucaia;1507755
Sudeste Paraense;1552;Tucumã;1508084
Sudeste Paraense;1552;Tucuruí;1508100
Sudeste Paraense;1552;Ulianópolis;1508126
Sudeste Paraense;1552;Xinguara;1508407
Sudoeste de São Paulo;3553;Adamantina;3500105
Sudoeste de São Paulo;3553;Agudos;3500709
Sudoeste de São Paulo;3553;Alfredo Marcondes;3500808
Sudoeste de São Paulo;3553;Alto Alegre;3501103
Sudoeste de São Paulo;3553;Álvares Machado;3501301
Sudoeste de São Paulo;3553;Álvaro de Carvalho;3501400
Sudoeste de São Paulo;3553;Alvinlândia;3501509
Sudoeste de São Paulo;3553;Andradina;3502101
Sudoeste de São Paulo;3553;Anhumas;3502408
Sudoeste de São Paulo;3553;Araçatuba;3502804
Sudoeste de São Paulo;3553;Arco-Íris;3503356
Sudoeste de São Paulo;3553;Arealva;3503406
Sudoeste de São Paulo;3553;Areiópolis;3503604
Sudoeste de São Paulo;3553;Assis;3504008
Sudoeste de São Paulo;3553;Avaí;3504305
Sudoeste de São Paulo;3553;Avanhandava;3504404
Sudoeste de São Paulo;3553;Balbinos;3504701
Sudoeste de São Paulo;3553;Barbosa;3505104
Sudoeste de São Paulo;3553;Bariri;3505203
Sudoeste de São Paulo;3553;Barra Bonita;3505302
Sudoeste de São Paulo;3553;Bastos;3505807
Sudoeste de São Paulo;3553;Bauru;3506003
Sudoeste de São Paulo;3553;Bento de Abreu;3506201
Sudoeste de São Paulo;3553;Bernardino de Campos;3506300
Sudoeste de São Paulo;3553;Bilac;3506409
Sudoeste de São Paulo;3553;Birigui;3506508
Sudoeste de São Paulo;3553;Bocaina;3506805
Sudoeste de São Paulo;3553;Borá;3507209
Sudoeste de São Paulo;3553;Boracéia;3507308
Sudoeste de São Paulo;3553;Borebi;3507456
Sudoeste de São Paulo;3553;Braúna;3507704
Sudoeste de São Paulo;3553;Brejo Alegre;3507753
Sudoeste de São Paulo;3553;Buritama;3508108
Sudoeste de São Paulo;3553;Cabrália Paulista;3508306
Sudoeste de São Paulo;3553;Cafelândia;3508801
Sudoeste de São Paulo;3553;Caiabu;3508900
Sudoeste de São Paulo;3553;Caiuá;3509106
Sudoeste de São Paulo;3553;Campos Novos Paulista;3509809
Sudoeste de São Paulo;3553;Cândido Mota;3510005
Sudoeste de São Paulo;3553;Canitar;3510153
Sudoeste de São Paulo;3553;Castilho;3511003
Sudoeste de São Paulo;3553;Clementina;3511904
Sudoeste de São Paulo;3553;Coroados;3512506
Sudoeste de São Paulo;3553;Cruzália;3513306
Sudoeste de São Paulo;3553;Dois Córregos;3514106
Sudoeste de São Paulo;3553;Dracena;3514403
Sudoeste de São Paulo;3553;Duartina;3514502
Sudoeste de São Paulo;3553;Echaporã;3514700
Sudoeste de São Paulo;3553;Emilianópolis;3515129
Sudoeste de São Paulo;3553;Espírito Santo do Turvo;3515194
Sudoeste de São Paulo;3553;Estrela do Norte;3515301
Sudoeste de São Paulo;3553;Euclides da Cunha Paulista;3515350
Sudoeste de São Paulo;3553;Fartura;3515400
Sudoeste de São Paulo;3553;Fernão;3515657
Sudoeste de São Paulo;3553;Flora Rica;3515806
Sudoeste de São Paulo;3553;Flórida Paulista;3516002
Sudoeste de São Paulo;3553;Florínia;3516101
Sudoeste de São Paulo;3553;Gabriel Monteiro;3516507
Sudoeste de São Paulo;3553;Gália;3516606
Sudoeste de São Paulo;3553;Garça;3516705
Sudoeste de São Paulo;3553;Getulina;3517000
Sudoeste de São Paulo;3553;Glicério;3517109
Sudoeste de São Paulo;3553;Guaiçara;3517208
Sudoeste de São Paulo;3553;Guaimbê;3517307
Sudoeste de São Paulo;3553;Guaraçaí;3517802
Sudoeste de São Paulo;3553;Guarantã;3518107
Sudoeste de São Paulo;3553;Guararapes;3518206
Sudoeste de São Paulo;3553;Herculândia;3519006
Sudoeste de São Paulo;3553;Iacanga;3519105
Sudoeste de São Paulo;3553;Iacri;3519204
Sudoeste de São Paulo;3553;Ibirarema;3519501
Sudoeste de São Paulo;3553;Iepê;3519907
Sudoeste de São Paulo;3553;Igaraçu do Tietê;3520004
Sudoeste de São Paulo;3553;Ilha Solteira;3520442
Sudoeste de São Paulo;3553;Indiana;3520608
Sudoeste de São Paulo;3553;Inúbia Paulista;3520806
Sudoeste de São Paulo;3553;Ipaussu;3520905
Sudoeste de São Paulo;3553;Irapuru;3521606
Sudoeste de São Paulo;3553;Itaju;3522000
Sudoeste de São Paulo;3553;Itapuí;3522901
Sudoeste de São Paulo;3553;Itapura;3523008
Sudoeste de São Paulo;3553;Jaú;3525300
Sudoeste de São Paulo;3553;João Ramalho;3525607
Sudoeste de São Paulo;3553;Júlio Mesquita;3525805
Sudoeste de São Paulo;3553;Junqueirópolis;3526001
Sudoeste de São Paulo;3553;Lavínia;3526506
Sudoeste de São Paulo;3553;Lençóis Paulista;3526803
Sudoeste de São Paulo;3553;Lins;3527108
